0	0.00000000e+00	1.09454451e-29
1	1.00000000e-01	8.64142693e-05
2	2.00000000e-01	1.60076141e-04
3	3.00000000e-01	2.21947233e-04
4	4.00000000e-01	2.72894851e-04
5	5.00000000e-01	3.13703278e-04
6	6.00000000e-01	3.45083475e-04
7	7.00000000e-01	3.67681450e-04
8	8.00000000e-01	3.82085516e-04
9	9.00000000e-01	3.88832584e-04
10	1.00000000e+00	3.90803671e-04
11	1.10000000e+00	3.92345874e-04
12	1.20000000e+00	3.93679231e-04
13	1.30000000e+00	3.94873435e-04
14	1.40000000e+00	3.95966364e-04
15	1.50000000e+00	3.96981324e-04
16	1.60000000e+00	3.97933865e-04
17	1.70000000e+00	3.98834973e-04
18	1.80000000e+00	3.99692753e-04
19	1.90000000e+00	4.00513386e-04
20	2.00000000e+00	4.01301713e-04
21	2.10000000e+00	4.02061609e-04
22	2.20000000e+00	4.02796234e-04
23	2.30000000e+00	4.03508207e-04
24	2.40000000e+00	4.04199722e-04
25	2.50000000e+00	4.04872643e-04
26	2.60000000e+00	4.05528570e-04
27	2.70000000e+00	4.06168884e-04
28	2.80000000e+00	4.06794792e-04
29	2.90000000e+00	4.07407353e-04
30	3.00000000e+00	4.08007503e-04
31	3.10000000e+00	4.08596075e-04
32	3.20000000e+00	4.09173812e-04
33	3.30000000e+00	4.09741382e-04
34	3.40000000e+00	4.10299388e-04
35	3.50000000e+00	4.10848377e-04
36	3.60000000e+00	4.11388844e-04
37	3.70000000e+00	4.11921242e-04
38	3.80000000e+00	4.12445985e-04
39	3.90000000e+00	4.12963455e-04
40	4.00000000e+00	4.13474001e-04
41	4.10000000e+00	4.13977947e-04
42	4.20000000e+00	4.14475592e-04
43	4.30000000e+00	4.14967214e-04
44	4.40000000e+00	4.15453070e-04
45	4.50000000e+00	4.15933401e-04
46	4.60000000e+00	4.16408432e-04
47	4.70000000e+00	4.16878372e-04
48	4.80000000e+00	4.17343417e-04
49	4.90000000e+00	4.17803752e-04
50	5.00000000e+00	4.18259550e-04
51	5.10000000e+00	4.18710975e-04
52	5.20000000e+00	4.19158179e-04
53	5.30000000e+00	4.19601308e-04
54	5.40000000e+00	4.20040498e-04
55	5.50000000e+00	4.20475881e-04
56	5.60000000e+00	4.20907577e-04
57	5.70000000e+00	4.21335705e-04
58	5.80000000e+00	4.21760373e-04
59	5.90000000e+00	4.22181689e-04
60	6.00000000e+00	4.22599751e-04
61	6.10000000e+00	4.23014654e-04
62	6.20000000e+00	4.23426490e-04
63	6.30000000e+00	4.23835346e-04
64	6.40000000e+00	4.24241303e-04
65	6.50000000e+00	4.24644441e-04
66	6.60000000e+00	4.25044836e-04
67	6.70000000e+00	4.25442559e-04
68	6.80000000e+00	4.25837681e-04
69	6.90000000e+00	4.26230267e-04
70	7.00000000e+00	4.26620382e-04
71	7.10000000e+00	4.27008086e-04
72	7.20000000e+00	4.27393439e-04
73	7.30000000e+00	4.27776496e-04
74	7.40000000e+00	4.28157312e-04
75	7.50000000e+00	4.28535940e-04
76	7.60000000e+00	4.28912429e-04
77	7.70000000e+00	4.29286829e-04
78	7.80000000e+00	4.29659185e-04
79	7.90000000e+00	4.30029544e-04
80	8.00000000e+00	4.30397948e-04
81	8.10000000e+00	4.30764439e-04
82	8.20000000e+00	4.31129059e-04
83	8.30000000e+00	4.31491846e-04
84	8.40000000e+00	4.31852838e-04
85	8.50000000e+00	4.32212072e-04
86	8.60000000e+00	4.32569583e-04
87	8.70000000e+00	4.32925406e-04
88	8.80000000e+00	4.33279574e-04
89	8.90000000e+00	4.33632119e-04
90	9.00000000e+00	4.33983072e-04
91	9.10000000e+00	4.34332464e-04
92	9.20000000e+00	4.34680324e-04
93	9.30000000e+00	4.35026680e-04
94	9.40000000e+00	4.35371561e-04
95	9.50000000e+00	4.35714992e-04
96	9.60000000e+00	4.36057001e-04
97	9.70000000e+00	4.36397612e-04
98	9.80000000e+00	4.36736850e-04
99	9.90000000e+00	4.37074739e-04
100	1.00000000e+01	4.37411302e-04
