0	0.00000000e+00	1.00000000e-12
1	1.00000000e-01	2.71244672e-13
2	2.00000000e-01	4.09960516e-13
3	3.00000000e-01	5.48676309e-13
4	4.00000000e-01	6.87392048e-13
5	5.00000000e-01	8.26107736e-13
6	6.00000000e-01	9.64823372e-13
7	7.00000000e-01	1.10353896e-12
8	8.00000000e-01	1.24225449e-12
9	9.00000000e-01	1.38096997e-12
10	1.00000000e+00	1.51968541e-12
11	1.10000000e+00	1.65840079e-12
12	1.20000000e+00	1.79711612e-12
13	1.30000000e+00	1.93583141e-12
14	1.40000000e+00	2.07454664e-12
15	1.50000000e+00	2.21326182e-12
16	1.60000000e+00	2.35197696e-12
17	1.70000000e+00	2.49069205e-12
18	1.80000000e+00	2.62940709e-12
19	1.90000000e+00	2.76812208e-12
20	2.00000000e+00	2.90683703e-12
21	2.10000000e+00	3.04555193e-12
22	2.20000000e+00	3.18426678e-12
23	2.30000000e+00	3.32298158e-12
24	2.40000000e+00	3.46169634e-12
25	2.50000000e+00	3.60041105e-12
26	2.60000000e+00	3.73912572e-12
27	2.70000000e+00	3.87784034e-12
28	2.80000000e+00	4.01655492e-12
29	2.90000000e+00	4.15526945e-12
30	3.00000000e+00	4.29398394e-12
31	3.10000000e+00	4.43269838e-12
32	3.20000000e+00	4.57141278e-12
33	3.30000000e+00	4.71012713e-12
34	3.40000000e+00	4.84884144e-12
35	3.50000000e+00	4.98755571e-12
36	3.60000000e+00	5.12626993e-12
37	3.70000000e+00	5.26498411e-12
38	3.80000000e+00	5.40369825e-12
39	3.90000000e+00	5.54241235e-12
40	4.00000000e+00	5.68112640e-12
41	4.10000000e+00	5.81984041e-12
42	4.20000000e+00	5.95855438e-12
43	4.30000000e+00	6.09726831e-12
44	4.40000000e+00	6.23598220e-12
45	4.50000000e+00	6.37469605e-12
46	4.60000000e+00	6.51340985e-12
47	4.70000000e+00	6.65212362e-12
48	4.80000000e+00	6.79083735e-12
49	4.90000000e+00	6.92955103e-12
50	5.00000000e+00	7.06826468e-12
51	5.10000000e+00	7.20697828e-12
52	5.20000000e+00	7.34569185e-12
53	5.30000000e+00	7.48440538e-12
54	5.40000000e+00	7.62311887e-12
55	5.50000000e+00	7.76183232e-12
56	5.60000000e+00	7.90054573e-12
57	5.70000000e+00	8.03925910e-12
58	5.80000000e+00	8.17797244e-12
59	5.90000000e+00	8.31668574e-12
60	6.00000000e+00	8.45539900e-12
61	6.10000000e+00	8.59411222e-12
62	6.20000000e+00	8.73282541e-12
63	6.30000000e+00	8.87153855e-12
64	6.40000000e+00	9.01025167e-12
65	6.50000000e+00	9.14896474e-12
66	6.60000000e+00	9.28767778e-12
67	6.70000000e+00	9.42639078e-12
68	6.80000000e+00	9.56510375e-12
69	6.90000000e+00	9.70381668e-12
70	7.00000000e+00	9.84252957e-12
71	7.10000000e+00	9.98124243e-12
72	7.20000000e+00	1.01199553e-11
73	7.30000000e+00	1.02586680e-11
74	7.40000000e+00	1.03973808e-11
75	7.50000000e+00	1.05360935e-11
76	7.60000000e+00	1.06748062e-11
77	7.70000000e+00	1.08135189e-11
78	7.80000000e+00	1.09522315e-11
79	7.90000000e+00	1.10909441e-11
80	8.00000000e+00	1.12296566e-11
81	8.10000000e+00	1.13683691e-11
82	8.20000000e+00	1.15070816e-11
83	8.30000000e+00	1.16457941e-11
84	8.40000000e+00	1.17845065e-11
85	8.50000000e+00	1.19232189e-11
86	8.60000000e+00	1.20619312e-11
87	8.70000000e+00	1.22006435e-11
88	8.80000000e+00	1.23393558e-11
89	8.90000000e+00	1.24780681e-11
90	9.00000000e+00	1.26167803e-11
91	9.10000000e+00	1.27554925e-11
92	9.20000000e+00	1.28942046e-11
93	9.30000000e+00	1.30329168e-11
94	9.40000000e+00	1.31716289e-11
95	9.50000000e+00	1.33103409e-11
96	9.60000000e+00	1.34490530e-11
97	9.70000000e+00	1.35877650e-11
98	9.80000000e+00	1.37264769e-11
99	9.90000000e+00	1.38651889e-11
100	1.00000000e+01	1.40039008e-11
