0	0.00000000e+00	-1.62702562e-30
1	1.00000000e-01	2.40749164e-04
2	2.00000000e-01	4.65009968e-04
3	3.00000000e-01	6.73777307e-04
4	4.00000000e-01	8.67967619e-04
5	5.00000000e-01	1.04842647e-03
6	6.00000000e-01	1.21593526e-03
7	7.00000000e-01	1.37121722e-03
8	8.00000000e-01	1.51494270e-03
9	9.00000000e-01	1.64773396e-03
10	1.00000000e+00	1.77016934e-03
11	1.10000000e+00	1.88278711e-03
12	1.20000000e+00	1.98608889e-03
13	1.30000000e+00	2.08054268e-03
14	1.40000000e+00	2.16658566e-03
15	1.50000000e+00	2.24462668e-03
16	1.60000000e+00	2.31504851e-03
17	1.70000000e+00	2.37820990e-03
18	1.80000000e+00	2.43444739e-03
19	1.90000000e+00	2.48407710e-03
20	2.00000000e+00	2.52739613e-03
21	2.10000000e+00	2.56468408e-03
22	2.20000000e+00	2.59620426e-03
23	2.30000000e+00	2.62220486e-03
24	2.40000000e+00	2.64283416e-03
25	2.50000000e+00	2.65726194e-03
26	2.60000000e+00	2.66845422e-03
27	2.70000000e+00	2.67796808e-03
28	2.80000000e+00	2.68640870e-03
29	2.90000000e+00	2.69408686e-03
30	3.00000000e+00	2.70118736e-03
31	3.10000000e+00	2.70783064e-03
32	3.20000000e+00	2.71410039e-03
33	3.30000000e+00	2.72005756e-03
34	3.40000000e+00	2.72574817e-03
35	3.50000000e+00	2.73120796e-03
36	3.60000000e+00	2.73646536e-03
37	3.70000000e+00	2.74154343e-03
38	3.80000000e+00	2.74646115e-03
39	3.90000000e+00	2.75123441e-03
40	4.00000000e+00	2.75587663e-03
41	4.10000000e+00	2.76039929e-03
42	4.20000000e+00	2.76481230e-03
43	4.30000000e+00	2.76912426e-03
44	4.40000000e+00	2.77334272e-03
45	4.50000000e+00	2.77747434e-03
46	4.60000000e+00	2.78152503e-03
47	4.70000000e+00	2.78550007e-03
48	4.80000000e+00	2.78940418e-03
49	4.90000000e+00	2.79324162e-03
50	5.00000000e+00	2.79701624e-03
51	5.10000000e+00	2.80073154e-03
52	5.20000000e+00	2.80439071e-03
53	5.30000000e+00	2.80799667e-03
54	5.40000000e+00	2.81155208e-03
55	5.50000000e+00	2.81505941e-03
56	5.60000000e+00	2.81852093e-03
57	5.70000000e+00	2.82193873e-03
58	5.80000000e+00	2.82531476e-03
59	5.90000000e+00	2.82865082e-03
60	6.00000000e+00	2.83194860e-03
61	6.10000000e+00	2.83520966e-03
62	6.20000000e+00	2.83843547e-03
63	6.30000000e+00	2.84162740e-03
64	6.40000000e+00	2.84478674e-03
65	6.50000000e+00	2.84791469e-03
66	6.60000000e+00	2.85101239e-03
67	6.70000000e+00	2.85408091e-03
68	6.80000000e+00	2.85712126e-03
69	6.90000000e+00	2.86013440e-03
70	7.00000000e+00	2.86312123e-03
71	7.10000000e+00	2.86608260e-03
72	7.20000000e+00	2.86901933e-03
73	7.30000000e+00	2.87193217e-03
74	7.40000000e+00	2.87482187e-03
75	7.50000000e+00	2.87768911e-03
76	7.60000000e+00	2.88053456e-03
77	7.70000000e+00	2.88335885e-03
78	7.80000000e+00	2.88616258e-03
79	7.90000000e+00	2.88894633e-03
80	8.00000000e+00	2.89171063e-03
81	8.10000000e+00	2.89445602e-03
82	8.20000000e+00	2.89718300e-03
83	8.30000000e+00	2.89989205e-03
84	8.40000000e+00	2.90258362e-03
85	8.50000000e+00	2.90525817e-03
86	8.60000000e+00	2.90791611e-03
87	8.70000000e+00	2.91055785e-03
88	8.80000000e+00	2.91318378e-03
89	8.90000000e+00	2.91579428e-03
90	9.00000000e+00	2.91838971e-03
91	9.10000000e+00	2.92097041e-03
92	9.20000000e+00	2.92353674e-03
93	9.30000000e+00	2.92608899e-03
94	9.40000000e+00	2.92862750e-03
95	9.50000000e+00	2.93115256e-03
96	9.60000000e+00	2.93366445e-03
97	9.70000000e+00	2.93616347e-03
98	9.80000000e+00	2.93864988e-03
99	9.90000000e+00	2.94112394e-03
100	1.00000000e+01	2.94358591e-03
