0	0.00000000e+00	-2.01948392e-28
1	1.00000000e-01	1.52070384e-05
2	2.00000000e-01	2.04862215e-05
3	3.00000000e-01	2.05385218e-05
4	4.00000000e-01	2.05725820e-05
5	5.00000000e-01	2.06057197e-05
6	6.00000000e-01	2.06380144e-05
7	7.00000000e-01	2.06695348e-05
8	8.00000000e-01	2.07003410e-05
9	9.00000000e-01	2.07304855e-05
10	1.00000000e+00	2.07600148e-05
11	1.10000000e+00	2.07889702e-05
12	1.20000000e+00	2.08173887e-05
13	1.30000000e+00	2.08453034e-05
14	1.40000000e+00	2.08727442e-05
15	1.50000000e+00	2.08997381e-05
16	1.60000000e+00	2.09263099e-05
17	1.70000000e+00	2.09524819e-05
18	1.80000000e+00	2.09782747e-05
19	1.90000000e+00	2.10037072e-05
20	2.00000000e+00	2.10287968e-05
21	2.10000000e+00	2.10535593e-05
22	2.20000000e+00	2.10780098e-05
23	2.30000000e+00	2.11021619e-05
24	2.40000000e+00	2.11260284e-05
25	2.50000000e+00	2.11496213e-05
26	2.60000000e+00	2.11729515e-05
27	2.70000000e+00	2.11960297e-05
28	2.80000000e+00	2.12188654e-05
29	2.90000000e+00	2.12414677e-05
30	3.00000000e+00	2.12638454e-05
31	3.10000000e+00	2.12860064e-05
32	3.20000000e+00	2.13079583e-05
33	3.30000000e+00	2.13297084e-05
34	3.40000000e+00	2.13512634e-05
35	3.50000000e+00	2.13726297e-05
36	3.60000000e+00	2.13938135e-05
37	3.70000000e+00	2.14148204e-05
38	3.80000000e+00	2.14356560e-05
39	3.90000000e+00	2.14563254e-05
40	4.00000000e+00	2.14768337e-05
41	4.10000000e+00	2.14971854e-05
42	4.20000000e+00	2.15173852e-05
43	4.30000000e+00	2.15374373e-05
44	4.40000000e+00	2.15573458e-05
45	4.50000000e+00	2.15771146e-05
46	4.60000000e+00	2.15967475e-05
47	4.70000000e+00	2.16162479e-05
48	4.80000000e+00	2.16356195e-05
49	4.90000000e+00	2.16548654e-05
50	5.00000000e+00	2.16739887e-05
51	5.10000000e+00	2.16929926e-05
52	5.20000000e+00	2.17118800e-05
53	5.30000000e+00	2.17306535e-05
54	5.40000000e+00	2.17493160e-05
55	5.50000000e+00	2.17678700e-05
56	5.60000000e+00	2.17863180e-05
57	5.70000000e+00	2.18046623e-05
58	5.80000000e+00	2.18229054e-05
59	5.90000000e+00	2.18410494e-05
60	6.00000000e+00	2.18590965e-05
61	6.10000000e+00	2.18770487e-05
62	6.20000000e+00	2.18949081e-05
63	6.30000000e+00	2.19126767e-05
64	6.40000000e+00	2.19303562e-05
65	6.50000000e+00	2.19479485e-05
66	6.60000000e+00	2.19654553e-05
67	6.70000000e+00	2.19828784e-05
68	6.80000000e+00	2.20002194e-05
69	6.90000000e+00	2.20174799e-05
70	7.00000000e+00	2.20346614e-05
71	7.10000000e+00	2.20517654e-05
72	7.20000000e+00	2.20687935e-05
73	7.30000000e+00	2.20857469e-05
74	7.40000000e+00	2.21026270e-05
75	7.50000000e+00	2.21194353e-05
76	7.60000000e+00	2.21361729e-05
77	7.70000000e+00	2.21528412e-05
78	7.80000000e+00	2.21694413e-05
79	7.90000000e+00	2.21859745e-05
80	8.00000000e+00	2.22024418e-05
81	8.10000000e+00	2.22188444e-05
82	8.20000000e+00	2.22351835e-05
83	8.30000000e+00	2.22514600e-05
84	8.40000000e+00	2.22676749e-05
85	8.50000000e+00	2.22838294e-05
86	8.60000000e+00	2.22999244e-05
87	8.70000000e+00	2.23159608e-05
88	8.80000000e+00	2.23319396e-05
89	8.90000000e+00	2.23478616e-05
90	9.00000000e+00	2.23637278e-05
91	9.10000000e+00	2.23795391e-05
92	9.20000000e+00	2.23952962e-05
93	9.30000000e+00	2.24110000e-05
94	9.40000000e+00	2.24266513e-05
95	9.50000000e+00	2.24422509e-05
96	9.60000000e+00	2.24577996e-05
97	9.70000000e+00	2.24732980e-05
98	9.80000000e+00	2.24887470e-05
99	9.90000000e+00	2.25041472e-05
100	1.00000000e+01	2.25194994e-05
